Año,Cód. Institución,Nombre Institución,Tipo Institución,Clasificación1,Clasificación2,Clasificación3,Clasificación4,Clasificación5,Clasificación6,Comuna donde se imparte la carrera o programa,Nombre Region,Cód. Carrera,Carrera Genérica,Nombre Programa,Horario,Tipo Programa,Area Conocimiento,Tipo Carrera,IngresoDirecto,Año Inicio Actividades,Nombre del Campus,Duración (en semestres),Título,Grado Académico,Promedio Puntaje (promedio matemáticas y lenguaje),Puntaje de corte (primer seleccionado),Puntaje de corte (promedio de la carrera),Puntaje de corte (último seleccionado),Promedio Puntaje NEM,Promedio Puntaje Ranking,Nº Alumnos Ingreso Via PSU o PDT,Nº Alumnos Ingreso Otra Via,Valor de matrícula,Valor de arancel,Valor del Título,Tipo Moneda,Vacantes,Matrícula primer año hombres,Matrícula primer año mujeres,Matrícula primer año extranjeros,Matrícula Primer Año,Matrícula total hombres,Matrícula total mujeres,Matrícula total extranjeros,Matrícula Total
2020,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,1993,Ingeniería en Alimentos y similares,Ingeniería en Alimentos,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1988,Isla Teja,10.0,Ingeniero en Alimentos,Licenciado en Ciencias de los Alimentos,551.0,713.0,549.0,417.0,553.0,565.0,24.0,1.0,170000.0,3310000.0,166000.0,Pesos,25.0,12.0,13.0,1.0,25,45.0,49.0,1.0,94
2020,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,2014,Ingeniería en Construcción y similares,Ingeniería en Construcción,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1998,Miraflores,10.0,Ingeniero Constructor,Licenciado en Ciencias de la Construcción,542.0,672.0,560.0,482.0,570.0,590.0,67.0,7.0,170000.0,3543000.0,166000.0,Pesos,67.0,61.0,13.0,1.0,74,240.0,89.0,4.0,329
2020,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,2011,"Ingeniería en Transporte Marítimo, Aéreo y similares",Ingeniería Naval,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1990,Miraflores,10.0,Ingeniero Naval,Licenciado en Ciencias de la Ingeniería,552.0,701.0,565.0,459.0,568.0,589.0,42.0,2.0,170000.0,3543000.0,166000.0,Pesos,55.0,32.0,12.0,3.0,44,197.0,50.0,7.0,247
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2143,"Contabilidad, Auditoría y similares",Contador Público y Contador Auditor,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,1969,Antofagasta,10.0,Contador Público Contador Auditor,Licenciado en Contabilidad y Auditoría,541.0,661.0,581.0,503.0,614.0,635.0,26.0,2.0,138000.0,3255000.0,174000.0,Pesos,30.0,8.0,20.0,0.0,28,62.0,102.0,12.0,164
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2138,Ingeniería Comercial,Ingeniería Comercial,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,1976,Antofagasta,10.0,Ingeniero Comercial,Licenciado en Ciencias de la Administración de Empresas,555.0,746.0,581.0,502.0,593.0,616.0,103.0,10.0,138000.0,4071000.0,174000.0,Pesos,100.0,66.0,47.0,11.0,113,295.0,297.0,30.0,592
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2165,Ingeniería Comercial,Ingeniería Comercial,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,1993,Guayacán,10.0,Ingeniero Comercial,Licenciado en Ciencias de la Administración de Empresas,568.0,723.0,608.0,556.0,629.0,668.0,103.0,5.0,138000.0,4071000.0,174000.0,Pesos,100.0,55.0,53.0,0.0,108,247.0,289.0,2.0,536
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,15194,Ingeniería en Control de Gestión y similares,Ingeniería en Sist. de Información Empresarial y Control,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,2008,Antofagasta,10.0,Ingeniero en Sistemas de Información Empresarial y Control de Gestión,Licenciado en Sistemas de Información Empresarial y Control de Gestión,528.0,661.0,558.0,506.0,580.0,598.0,27.0,2.0,138000.0,3571000.0,174000.0,Pesos,38.0,10.0,19.0,1.0,29,89.0,79.0,5.0,168
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,21258,Ingeniería en Control de Gestión y similares,Ingeniería en Sist. de Información Empresarial y Control,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,2011,Guayacán,10.0,Ingeniero en Sistemas de Información Empresarial y Control de Gestión,Licenciado en Sistemas de Información Empresarial y Control de Gestión,556.0,707.0,589.0,529.0,608.0,634.0,101.0,3.0,138000.0,3571000.0,174000.0,Pesos,75.0,44.0,60.0,1.0,104,183.0,225.0,5.0,408
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2162,Biología Marina y similares,Biología Marina,Diurno,Programa Regular,"Agricultura, Silvicultura, Pesca y Veterinaria",Profesional con Licenciatura,Ingreso Directo,1981,Guayacán,10.0,Biólogo Marino,Licenciado en Ciencias del Mar,548.0,778.0,583.0,507.0,607.0,639.0,36.0,2.0,138000.0,3341000.0,174000.0,Pesos,25.0,19.0,19.0,0.0,38,55.0,72.0,3.0,127
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2136,Arquitectura,Arquitectura,Diurno,Programa Regular,Arte y Arquitectura,Profesional con Licenciatura,Ingreso Directo,1982,Antofagasta,12.0,Arquitecto,Licenciado en Arquitectura,554.0,694.0,587.0,511.0,605.0,629.0,71.0,4.0,138000.0,3945000.0,174000.0,Pesos,78.0,37.0,38.0,3.0,75,219.0,219.0,9.0,438
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2141,Geología,Geología,Diurno,Programa Regular,Ciencias,Profesional con Licenciatura,Ingreso Directo,1967,Antofagasta,12.0,Geólogo,Licenciado en Ciencias Geológicas,603.0,764.0,638.0,551.0,670.0,705.0,60.0,2.0,138000.0,4139000.0,174000.0,Pesos,60.0,33.0,29.0,3.0,62,278.0,176.0,6.0,454
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2135,Periodismo y similares,Periodismo,Diurno,Programa Regular,Ciencias Sociales,Profesional con Licenciatura,Ingreso Directo,1990,Antofagasta,10.0,Periodista,Licenciado en Ciencias de la Comunicación,533.0,719.0,572.0,503.0,572.0,583.0,33.0,3.0,138000.0,3376000.0,174000.0,Pesos,35.0,18.0,18.0,0.0,36,104.0,124.0,5.0,228
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2155,Psicología,Psicología,Diurno,Programa Regular,Ciencias Sociales,Profesional con Licenciatura,Ingreso Directo,1996,Antofagasta,10.0,Psicólogo,Licenciado en Psicología,584.0,756.0,653.0,617.0,697.0,743.0,35.0,13.0,138000.0,3755000.0,174000.0,Pesos,35.0,10.0,38.0,3.0,48,101.0,282.0,6.0,383
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2147,Derecho,Derecho,Diurno,Programa Regular,Derecho,Profesional con Licenciatura,Ingreso Directo,1993,Antofagasta,10.0,Abogado,Licenciado en Ciencias Jurídicas,586.0,741.0,632.0,572.0,630.0,659.0,95.0,8.0,138000.0,4118000.0,174000.0,Pesos,95.0,52.0,51.0,2.0,103,212.0,247.0,7.0,459
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2164,Derecho,Derecho,Diurno,Programa Regular,Derecho,Profesional con Licenciatura,Ingreso Directo,1993,Guayacán,10.0,Abogado,Licenciado en Ciencias Jurídicas,600.0,762.0,662.0,623.0,672.0,713.0,94.0,19.0,138000.0,4118000.0,174000.0,Pesos,90.0,49.0,64.0,0.0,113,225.0,394.0,1.0,619
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,21263,Pedagogía Básica y menciones,Pedagogía en Educación Básica,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2011,Antofagasta,8.0,Profesor de Educación Básica con Especialización,Licenciado en Educación,549.0,677.0,572.0,513.0,579.0,598.0,29.0,6.0,138000.0,2485000.0,174000.0,Pesos,20.0,8.0,27.0,4.0,35,36.0,99.0,7.0,135
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2167,Pedagogía en Filosofía,Pedagogía en Filosofía y Religión,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,1996,Guayacán,10.0,Profesor de Filosofía y Religión,Licenciado en Educación,542.0,542.0,535.0,527.0,523.0,523.0,2.0,1.0,138000.0,2308000.0,174000.0,Pesos,5.0,1.0,2.0,0.0,3,15.0,15.0,1.0,30
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,17223,Pedagogía en Inglés y similares,Pedagogía en Inglés,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2009,Antofagasta,10.0,Profesor de Inglés,Licenciado en Educación,562.0,798.0,584.0,523.0,574.0,588.0,55.0,4.0,138000.0,2989000.0,174000.0,Pesos,48.0,22.0,37.0,0.0,59,38.0,80.0,1.0,118
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,24690,Pedagogía en Matemáticas,Pedagogía en Matemática en Educación Media,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2012,Antofagasta,10.0,Profesor de Matemática en Educación Media,Licenciado en Educación,582.0,723.0,627.0,537.0,651.0,679.0,19.0,2.0,138000.0,2486000.0,174000.0,Pesos,12.0,13.0,8.0,1.0,21,37.0,38.0,1.0,75
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2185,Enfermería,Enfermería,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2005,Guayacán,10.0,Enfermero(a),Licenciado en Enfermería,640.0,733.0,688.0,662.0,735.0,797.0,35.0,8.0,138000.0,3709000.0,174000.0,Pesos,35.0,8.0,35.0,0.0,43,37.0,147.0,0.0,184
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2184,Kinesiología,Kinesiología,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2005,Guayacán,10.0,Kinesiólogo,Licenciado en Kinesiología,613.0,727.0,641.0,614.0,666.0,704.0,37.0,6.0,138000.0,3826000.0,174000.0,Pesos,32.0,14.0,29.0,0.0,43,77.0,120.0,2.0,197
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2178,Medicina,Medicina,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2003,Guayacán,14.0,Médico Cirujano,Licenciado en Medicina,727.0,799.0,757.0,742.0,768.0,821.0,49.0,6.0,138000.0,5603000.0,174000.0,Pesos,48.0,36.0,19.0,0.0,55,233.0,227.0,3.0,460
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2186,Nutrición y Dietética,Nutrición,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2005,Guayacán,10.0,Nutricionista,Licenciado en Nutrición,595.0,725.0,642.0,601.0,691.0,746.0,33.0,3.0,138000.0,3709000.0,174000.0,Pesos,32.0,6.0,30.0,0.0,36,12.0,146.0,3.0,158
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2160,Química y Farmacia,Química y Farmacia,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2000,Antofagasta,10.0,Químico Farmacéutico,Licenciado en Química y Farmacia,558.0,679.0,586.0,524.0,620.0,647.0,53.0,3.0,138000.0,3757000.0,174000.0,Pesos,50.0,19.0,37.0,7.0,56,112.0,161.0,10.0,273
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2150,Ingeniería Civil en Computación y/o Informática,Ingeniería Civil en Computación e Informática,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1982,Antofagasta,12.0,Ingeniero Civil en Computación e Informática,Licenciado en Ciencias de la Ingeniería,581.0,761.0,591.0,516.0,590.0,607.0,74.0,2.0,138000.0,3995000.0,174000.0,Pesos,60.0,69.0,7.0,0.0,76,226.0,24.0,6.0,250
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,18250,Ingeniería Civil en Computación y/o Informática,Ingeniería Civil en Computación e Informática,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2010,Guayacán,12.0,Ingeniero Civil en Computación e Informática,Licenciado en Ciencias de la Ingeniería,580.0,727.0,605.0,543.0,613.0,643.0,107.0,4.0,138000.0,3995000.0,174000.0,Pesos,100.0,85.0,26.0,2.0,111,326.0,69.0,4.0,395
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2154,Ingeniería Civil en Metalurgia,Ingeniería Civil Metalúrgica,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1996,Antofagasta,12.0,Ingeniero Civil Metalúrgico,Licenciado en Ciencias de la Ingeniería,573.0,734.0,599.0,508.0,622.0,647.0,36.0,2.0,138000.0,4213000.0,174000.0,Pesos,47.0,25.0,13.0,3.0,38,127.0,58.0,7.0,185
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,21262,Ingeniería Civil en Minas,Ingeniería Civil en Minas,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2011,Antofagasta,12.0,Ingeniero Civil en Minas,Licenciado en Ciencias de la Ingeniería,550.0,707.0,576.0,503.0,589.0,611.0,69.0,1.0,138000.0,4199000.0,174000.0,Pesos,80.0,53.0,17.0,2.0,70,216.0,80.0,8.0,296
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2151,Ingeniería Civil en Obras Civiles y similares,Ingeniería Civil,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1982,Antofagasta,12.0,Ingeniero Civil,Licenciado en Ciencias de la Ingeniería,573.0,709.0,606.0,501.0,628.0,655.0,64.0,1.0,138000.0,4114000.0,174000.0,Pesos,68.0,44.0,21.0,2.0,65,195.0,83.0,10.0,278
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2153,Ingeniería Civil Industrial,Ingeniería Civil Industrial,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1996,Antofagasta,12.0,Ingeniero Civil Industrial,Licenciado en Ciencias de la Ingeniería,587.0,732.0,620.0,556.0,642.0,674.0,106.0,4.0,138000.0,4135000.0,174000.0,Pesos,100.0,71.0,39.0,6.0,110,297.0,180.0,22.0,477
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,18249,Ingeniería Civil Industrial,Ingeniería Civil Industrial,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2010,Guayacán,12.0,Ingeniero Civil Industrial,Licenciado en Ciencias de la Ingeniería,628.0,789.0,668.0,627.0,693.0,744.0,101.0,9.0,138000.0,4135000.0,174000.0,Pesos,95.0,62.0,48.0,1.0,110,317.0,206.0,2.0,523
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,45019,Ingeniería en Computación e Informática y similares,Ingeniería en Tecnologías de Información,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2020,Guayacán,8.0,Ingeniero en Tecnologías de Información,Licenciado en Ingeniería en Tecnologías de Información,572.0,730.0,573.0,509.0,556.0,573.0,43.0,2.0,138000.0,3337000.0,174000.0,Pesos,35.0,39.0,6.0,0.0,45,39.0,6.0,0.0,45
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2137,Ingeniería en Construcción y similares,Ingeniería en Construcción,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2002,Antofagasta,10.0,Ingeniero Constructor,Licenciado en Ciencias de la Ingeniería en Construcción,542.0,622.0,547.0,501.0,535.0,541.0,30.0,2.0,138000.0,3695000.0,174000.0,Pesos,30.0,19.0,13.0,1.0,32,159.0,58.0,4.0,217
2020,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,26322,Ingeniería en Prevención de Riesgos,Ingeniería en Prevención de Riesgos y Medio Ambiente,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2013,Antofagasta,10.0,Ingeniero en Prevención de Riesgos y Medio Ambiente,Licenciado en Ciencias de la Ingeniería,539.0,560.0,536.0,513.0,511.0,515.0,2.0,2.0,138000.0,3316000.0,174000.0,Pesos,5.0,2.0,2.0,1.0,4,14.0,11.0,1.0,25
2020,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,La Serena,Región de Coquimbo,6397,Ingeniería Comercial,Ingeniería Comercial,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,1995,Enrique Molina Garmendia,10.0,Ingeniero Comercial,Licenciado en Ciencias Administrativas,548.0,711.0,570.0,498.0,586.0,607.0,62.0,5.0,164500.0,3088000.0,0.0,Pesos,65.0,35.0,32.0,0.0,67,136.0,147.0,0.0,283
2020,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,La Serena,Región de Coquimbo,26326,"Ingeniería en Administración, Administración de Empresas y similares",Ingeniería en Administración de Empresas,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,2013,Enrique Molina Garmendia,9.0,Ingeniero en Administración de Empresas,Licenciado en Administración Turística,546.0,691.0,565.0,481.0,574.0,600.0,48.0,9.0,164500.0,2448000.0,0.0,Pesos,50.0,24.0,33.0,0.0,57,78.0,127.0,2.0,205
2020,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Ovalle,Región de Coquimbo,6415,Ingeniería Agronómica,Ingeniería Agronómica,Diurno,Programa Regular,"Agricultura, Silvicultura, Pesca y Veterinaria",Profesional con Licenciatura,Ingreso Directo,1992,Limarí,10.0,Ingeniero Agrónomo,Licenciado en Agronomía,553.0,648.0,552.0,477.0,546.0,557.0,20.0,1.0,164500.0,3022000.0,0.0,Pesos,40.0,9.0,12.0,0.0,21,60.0,52.0,0.0,112
2020,1009,U. DE LA SERENA,Univ.,(a) Universidades CRUCH,(a) Universidades Estatales CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,La Serena,Región de Coquimbo,6391,Arquitectura,Arquitectura,Diurno,Programa Regular,Arte y Arquitectura,Profesional con Licenciatura,Ingreso Directo,1994,Enrique Molina Garmendia,10.0,Arquitecto,Licenciado en Arquitectura,582.0,741.0,595.0,514.0,606.0,631.0,75.0,9.0,164500.0,3088000.0,0.0,Pesos,75.0,37.0,47.0,0.0,84,148.0,178.0,0.0,326
